"family","replicate","seed","position","row_id","symbol","group"
"curated",1,2021,233,"gene10602","CDC42EP3","CUR_06"
"curated",1,2021,234,"gene6285","S100B","CUR_03"
"curated",1,2021,235,"gene196","AHR","CUR_04"
"curated",1,2021,236,"gene1524","CX3CR1","CUR_10"
"curated",1,2021,237,"gene9588","PRDX6","CUR_04"
"curated",1,2021,238,"gene4311","MME","CUR_12"
"curated",1,2021,239,"gene55831","EMC3","CUR_06"
"curated",1,2021,240,"gene9935","MAFB","CUR_13"
"curated",1,2021,241,"gene2015","ADGRE1","CUR_14"
"curated",1,2021,242,"gene10435","CDC42EP2","CUR_17"
"curated",1,2021,243,"gene2030","SLC29A1","CUR_08"
"curated",1,2021,244,"gene4012","LNPEP","CUR_05"
"curated",1,2021,245,"gene3162","HMOX1","CUR_16"
"curated",1,2021,246,"gene51312","SLC25A37","CUR_19"
"curated",1,2021,247,"gene2091","FBL","CUR_12"
"curated",1,2021,248,"gene5196","PF4","CUR_02"
"curated",1,2021,249,"gene3820","KLRB1","CUR_01"
"curated",1,2021,250,"gene23129","PLXND1","CUR_16"
"curated",1,2021,251,"gene59283","CACNG8","CUR_18"
"curated",1,2021,252,"gene84034","EMILIN2","CUR_10"
"curated",1,2021,253,"gene6231","RPS26","CUR_17"
"curated",1,2021,254,"gene6235","RPS29","CUR_07"
"curated",1,2021,255,"gene90480","GADD45GIP1","CUR_17"
"curated",1,2021,256,"gene64407","RGS18","CUR_03"
"curated",1,2021,257,"gene5144","PDE4D","CUR_09"
"curated",1,2021,258,"gene84333","PCGF5","CUR_02"
"curated",1,2021,259,"gene203","AK1","CUR_10"
"curated",1,2021,260,"gene3560","IL2RB","CUR_16"
"curated",1,2021,261,"gene5866","RAB3IL1","CUR_03"
"curated",1,2021,262,"gene925","CD8A","CUR_10"
"curated",1,2021,263,"gene939","CD27","CUR_09"
"curated",1,2021,264,"gene1028","CDKN1C","CUR_05"
"curated",1,2021,265,"gene11224","RPL35","CUR_05"
"curated",1,2021,266,"gene7850","IL1R2","CUR_08"
"curated",1,2021,267,"gene54438","GFOD1","CUR_07"
"curated",1,2021,268,"gene7045","TGFBI","CUR_11"
"curated",1,2021,269,"gene83716","CRISPLD2","CUR_01"
"curated",1,2021,270,"gene5729","PTGDR","CUR_02"
"curated",1,2021,271,"gene2791","GNG11","CUR_02"
"curated",1,2021,272,"gene2812","GP1BB","CUR_19"
"curated",1,2021,273,"gene3067","HDC","CUR_unassigned"
"curated",1,2021,274,"gene1595","CYP51A1","CUR_03"
"curated",1,2021,275,"gene54543","TOMM7","CUR_05"
"curated",1,2021,276,"gene116844","LRG1","CUR_01"
"curated",1,2021,277,"gene7264","GFUS","CUR_18"
"curated",1,2021,278,"gene83666","PARP9","CUR_15"
"curated",1,2021,279,"gene6222","RPS18","CUR_17"
"curated",1,2021,280,"gene9491","PSMF1","CUR_03"
"curated",1,2021,281,"gene596","BCL2","CUR_02"
"curated",1,2021,282,"gene6234","RPS28","CUR_05"
"curated",1,2021,283,"gene2288","FKBP4","CUR_03"
"curated",1,2021,284,"gene6590","SLPI","CUR_01"
"curated",1,2021,285,"gene896","CCND3","CUR_10"
"curated",1,2021,286,"gene3792","KEL","CUR_04"
"curated",1,2021,287,"gene259197","NCR3","CUR_01"
"curated",1,2021,288,"gene401258","RAB44","CUR_05"
"curated",1,2021,289,"gene6208","RPS14","CUR_01"
"curated",1,2021,290,"gene8685","MARCO","CUR_01"
"curated",1,2021,291,"gene131870","NUDT16","CUR_04"
"curated",1,2021,292,"gene8807","IL18RAP","CUR_01"
"curated",1,2021,293,"gene27343","POLL","CUR_03"
"curated",1,2021,294,"gene8671","SLC4A4","CUR_18"
"curated",1,2021,295,"gene100133941","CD24","CUR_04"
"curated",1,2021,296,"gene9997","SCO2","CUR_12"
"curated",1,2021,297,"gene6510","SLC1A5","CUR_09"
"curated",1,2021,298,"gene6708","SPTA1","CUR_14"
"curated",1,2021,299,"gene8911","CACNA1I","CUR_02"
"curated",1,2021,300,"gene57823","SLAMF7","CUR_17"
"curated",1,2021,301,"gene9976","CLEC2B","CUR_04"
"curated",1,2021,302,"gene6678","SPARC","CUR_01"
"curated",1,2021,303,"gene6223","RPS19","CUR_05"
"curated",1,2021,304,"gene1191","CLU","CUR_06"
"curated",1,2021,305,"gene23365","ARHGEF12","CUR_05"
"curated",1,2021,306,"gene6726","SRP9","CUR_08"
"curated",1,2021,307,"gene3122","HLA-DRA","CUR_02"
"curated",1,2021,308,"gene926","CD8B","CUR_05"
"curated",1,2021,309,"gene6633","SNRPD2","CUR_01"
"curated",1,2021,310,"gene81027","TUBB1","CUR_02"
"curated",1,2021,311,"gene6773","STAT2","CUR_02"
"curated",1,2021,312,"gene6281","S100A10","CUR_12"
"curated",1,2021,313,"gene5997","RGS2","CUR_08"
"curated",1,2021,314,"gene7226","TRPM2","CUR_16"
"curated",1,2021,315,"gene129685","TAF8","CUR_15"
"curated",1,2021,316,"gene8460","TPST1","CUR_14"
"curated",1,2021,317,"gene4082","MARCKS","CUR_05"
"curated",1,2021,318,"gene80097","MZT2B","CUR_08"
"curated",1,2021,319,"gene22934","RPIA","CUR_10"
"curated",1,2021,320,"gene4354","MPP1","CUR_02"
"curated",1,2021,321,"gene388","RHOB","CUR_12"
"curated",1,2021,322,"gene9246","UBE2L6","CUR_13"
"curated",1,2021,323,"gene7852","CXCR4","CUR_13"
"curated",1,2021,324,"gene80310","PDGFD","CUR_14"
"curated",1,2021,325,"gene10622","POLR3G","CUR_07"
"curated",1,2021,326,"gene10135","NAMPT","CUR_12"
"curated",1,2021,327,"gene4778","NFE2","CUR_02"
"curated",1,2021,328,"gene160364","CLEC12A","CUR_05"
"curated",1,2021,329,"gene1912","PHC2","CUR_17"
"curated",1,2021,330,"gene10663","CXCR6","CUR_02"
"curated",1,2021,331,"gene9437","NCR1","CUR_03"
"curated",1,2021,332,"gene84649","DGAT2","CUR_06"
"curated",1,2021,333,"gene2624","GATA2","CUR_09"
"curated",1,2021,334,"gene3326","HSP90AB1","CUR_09"
"curated",1,2021,335,"gene5079","PAX5","CUR_11"
"curated",1,2021,336,"gene5208","PFKFB2","CUR_09"
"curated",1,2021,337,"gene353189","SLCO4C1","CUR_09"
"curated",1,2021,338,"gene3945","LDHB","CUR_12"
"curated",1,2021,339,"gene84174","SLA2","CUR_10"
"curated",1,2021,340,"gene3821","KLRC1","CUR_08"
"curated",1,2021,341,"gene356","FASLG","CUR_09"
"curated",1,2021,342,"gene59352","LGR6","CUR_14"
"curated",1,2021,343,"gene6201","RPS7","CUR_12"
"curated",1,2021,344,"gene6164","RPL34","CUR_14"
"curated",1,2021,345,"gene3921","RPSA","CUR_15"
"curated",1,2021,346,"gene3576","CXCL8","CUR_05"
"curated",1,2021,347,"gene6227","RPS21","CUR_02"
"curated",1,2021,348,"gene7915","ALDH5A1","CUR_06"
"curated",1,2021,349,"gene684","BST2","CUR_05"
"curated",1,2021,350,"gene80781","COL18A1","CUR_08"
"curated",1,2021,351,"gene6934","TCF7L2","CUR_16"
"curated",1,2021,352,"gene338440","ANO9","CUR_08"
"curated",1,2021,353,"gene80216","ALPK1","CUR_13"
"curated",1,2021,354,"gene6515","SLC2A3","CUR_05"
"curated",1,2021,355,"gene1933","EEF1B2","CUR_02"
"curated",1,2021,356,"gene400916","CHCHD10","CUR_07"
"curated",1,2021,357,"gene79689","STEAP4","CUR_01"
"curated",1,2021,358,"gene726","CAPN5","CUR_01"
"curated",1,2021,359,"gene729359","PLIN4","CUR_15"
"curated",1,2021,360,"gene57610","RANBP10","CUR_09"
"curated",1,2021,361,"gene4064","CD180","CUR_06"
"curated",1,2021,362,"gene25873","RPL36","CUR_03"
"curated",1,2021,363,"gene1847","DUSP5","CUR_09"
"curated",1,2021,364,"gene8291","DYSF","CUR_04"
"curated",1,2021,365,"gene51523","CXXC5","CUR_19"
"curated",1,2021,366,"gene3070","HELLS","CUR_12"
"curated",1,2021,367,"gene6036","RNASE2","CUR_18"
"curated",1,2021,368,"gene11123","RCAN3","CUR_01"
"curated",1,2021,369,"gene10581","IFITM2","CUR_03"
"curated",1,2021,370,"gene50509","COL5A3","CUR_06"
"curated",1,2021,371,"gene9975","NR1D2","CUR_05"
"curated",1,2021,372,"gene5464","PPA1","CUR_08"
"curated",1,2021,373,"gene140803","TRPM6","CUR_01"
"curated",1,2021,374,"gene6846","XCL2","CUR_08"
"curated",1,2021,375,"gene4537","MT-ND3","CUR_06"
"curated",1,2021,376,"gene3490","IGFBP7","CUR_09"
"curated",1,2021,377,"gene84766","CRACR2A","CUR_06"
"curated",1,2021,378,"gene944","TNFSF8","CUR_08"
"curated",1,2021,379,"gene366","AQP9","CUR_05"
"curated",1,2021,380,"gene9934","P2RY14","CUR_14"
"curated",1,2021,381,"gene7846","TUBA1A","CUR_02"
"curated",1,2021,382,"gene6478","SIAH2","CUR_04"
"curated",1,2021,383,"gene6171","RPL41","CUR_07"
"curated",1,2021,384,"gene6152","RPL24","CUR_10"
"curated",1,2021,385,"gene360","AQP3","CUR_15"
"curated",1,2021,386,"gene2214","FCGR3A","CUR_13"
"curated",1,2021,387,"gene3004","GZMM","CUR_06"
"curated",1,2021,388,"gene5494","PPM1A","CUR_11"
"curated",1,2021,389,"gene1232","CCR3","CUR_11"
"curated",1,2021,390,"gene4953","ODC1","CUR_10"
"curated",1,2021,391,"gene3274","HRH2","CUR_16"
"curated",1,2021,392,"gene5577","PRKAR2B","CUR_03"
"curated",1,2021,393,"gene9254","CACNA2D2","CUR_17"
"curated",1,2021,394,"gene915","CD3D","CUR_01"
"curated",1,2021,395,"gene3123","HLA-DRB1","CUR_13"
"curated",1,2021,396,"gene154","ADRB2","CUR_16"
"curated",1,2021,397,"gene929","CD14","CUR_17"
"curated",1,2021,398,"gene3577","CXCR1","CUR_11"
"curated",1,2021,399,"gene1880","GPR183","CUR_03"
"curated",1,2021,400,"gene6204","RPS10","CUR_02"
"curated",1,2021,401,"gene6224","RPS20","CUR_12"
"curated",1,2021,402,"gene126231","ZNF573","CUR_03"
"curated",1,2021,403,"gene57514","ARHGAP31","CUR_18"
"curated",1,2021,404,"gene31","ACACA","CUR_16"
"curated",1,2021,405,"gene1870","E2F2","CUR_07"
"curated",1,2021,406,"gene10449","ACAA2","CUR_15"
"curated",1,2021,407,"gene114907","FBXO32","CUR_13"
"curated",1,2021,408,"gene6139","RPL17","CUR_07"
"curated",1,2021,409,"gene79887","PLBD1","CUR_01"
"curated",1,2021,410,"gene2793","GNGT2","CUR_12"
"curated",1,2021,411,"gene2059","EPS8","CUR_13"
"curated",1,2021,412,"gene8334","H2AC6","CUR_03"
"curated",1,2021,413,"gene3613","IMPA2","CUR_01"
"curated",1,2021,414,"gene170622","COMMD6","CUR_16"
"curated",1,2021,415,"gene2550","GABBR1","CUR_04"
"curated",1,2021,416,"gene3572","IL6ST","CUR_16"
"curated",1,2021,417,"gene2950","GSTP1","CUR_02"
"curated",1,2021,418,"gene2081","ERN1","CUR_04"
"curated",1,2021,419,"gene4792","NFKBIA","CUR_01"
"curated",1,2021,420,"gene9398","CD101","CUR_06"
"curated",1,2021,421,"gene3028","HSD17B10","CUR_04"
"curated",1,2021,422,"gene6241","RRM2","CUR_01"
"curated",1,2021,423,"gene23401","FRAT2","CUR_01"
"curated",1,2021,424,"gene8794","TNFRSF10C","CUR_01"
"curated",1,2021,425,"gene22800","RRAS2","CUR_16"
"curated",1,2021,426,"gene3398","ID2","CUR_04"
"curated",1,2021,427,"gene4068","SH2D1A","CUR_13"
"curated",1,2021,428,"gene6286","S100P","CUR_10"
"curated",1,2021,429,"gene157285","PRAG1","CUR_02"
"curated",1,2021,430,"gene3340","NDST1","CUR_06"
"curated",1,2021,431,"gene85441","HELZ2","CUR_07"
"curated",1,2021,432,"gene6144","RPL21","CUR_08"
"curated",1,2021,433,"gene8638","OASL","CUR_05"
"curated",1,2021,434,"gene54407","SLC38A2","CUR_03"
"curated",1,2021,435,"gene81794","ADAMTS10","CUR_09"
"curated",1,2021,436,"gene6272","SORT1","CUR_01"
"curated",1,2021,437,"gene445582","POTEE","CUR_14"
"curated",1,2021,438,"gene1345","COX6C","CUR_16"
"curated",1,2021,439,"gene6146","RPL22","CUR_07"
"curated",1,2021,440,"gene514","ATP5F1E","CUR_17"
"curated",1,2021,441,"gene6155","RPL27","CUR_02"
"curated",1,2021,442,"gene6160","RPL31","CUR_13"
"curated",1,2021,443,"gene162966","ZNF600","CUR_18"
"curated",1,2021,444,"gene3728","JUP","CUR_01"
"curated",1,2021,445,"gene26289","AK5","CUR_09"
"curated",1,2021,446,"gene2768","GNA12","CUR_04"
"curated",1,2021,447,"gene26268","FBXO9","CUR_11"
"curated",1,2021,448,"gene6647","SOD1","CUR_07"
"curated",1,2021,449,"gene7320","UBE2B","CUR_03"
"curated",1,2021,450,"gene3430","IFI35","CUR_12"
"curated",1,2021,451,"gene389","RHOC","CUR_15"
"curated",1,2021,452,"gene4261","CIITA","CUR_02"
"curated",1,2021,453,"gene65018","PINK1","CUR_16"
"curated",1,2021,454,"gene146850","PIK3R6","CUR_08"
"curated",1,2021,455,"gene301","ANXA1","CUR_09"
"curated",1,2021,456,"gene63893","UBE2O","CUR_05"
"curated",1,2021,457,"gene6886","TAL1","CUR_11"
"curated",1,2021,458,"gene54498","SMOX","CUR_05"
"curated",1,2021,459,"gene57630","SH3RF1","CUR_01"
"curated",1,2021,460,"gene1471","CST3","CUR_01"
"curated",1,2021,461,"gene56005","MYDGF","CUR_02"
"curated",1,2021,462,"gene8536","CAMK1","CUR_03"
"curated",1,2021,463,"gene10219","KLRG1","CUR_17"
"curated",1,2021,464,"gene5052","PRDX1","CUR_02"
"curated",1,2021,465,"gene838","CASP5","CUR_12"
"curated",1,2021,466,"gene682","BSG","CUR_02"
"curated",1,2021,467,"gene3164","NR4A1","CUR_17"
"curated",1,2021,468,"gene1475","CSTA","CUR_06"
"curated",1,2021,469,"gene5610","EIF2AK2","CUR_13"
"curated",1,2021,470,"gene6352","CCL5","CUR_01"
"curated",1,2021,471,"gene2634","GBP2","CUR_05"
"curated",1,2021,472,"gene5721","PSME2","CUR_11"
"curated",1,2021,473,"gene127933","UHMK1","CUR_16"
"curated",1,2021,474,"gene6168","RPL37A","CUR_01"
"curated",1,2021,475,"gene3115","HLA-DPB1","CUR_06"
"curated",1,2021,476,"gene8718","TNFRSF25","CUR_12"
"curated",1,2021,477,"gene80727","TTYH3","CUR_03"
"curated",1,2021,478,"gene221472","FGD2","CUR_08"
"curated",1,2021,479,"gene1350","COX7C","CUR_04"
"curated",1,2021,480,"gene6641","SNTB1","CUR_19"
"curated",1,2021,481,"gene4900","NRGN","CUR_09"
"curated",1,2021,482,"gene5141","PDE4A","CUR_02"
"curated",1,2021,483,"gene5027","P2RX7","CUR_14"
"curated",1,2021,484,"gene219333","USP12","CUR_13"
"curated",1,2021,485,"gene302","ANXA2","CUR_06"
"curated",1,2021,486,"gene4353","MPO","CUR_10"
"curated",1,2021,487,"gene8724","SNX3","CUR_03"
"curated",1,2021,488,"gene25801","GCA","CUR_04"
"curated",1,2021,489,"gene968","CD68","CUR_03"
"curated",1,2021,490,"gene122416","ANKRD9","CUR_10"
"curated",1,2021,491,"gene2153","F5","CUR_01"
"curated",1,2021,492,"gene9531","BAG3","CUR_06"
"curated",1,2021,493,"gene23191","CYFIP1","CUR_09"
"curated",1,2021,494,"gene8787","RGS9","CUR_08"
"curated",1,2021,495,"gene6280","S100A9","CUR_03"
"curated",1,2021,496,"gene54790","TET2","CUR_18"
"curated",1,2021,497,"gene1116","CHI3L1","CUR_12"
"curated",1,2021,498,"gene6194","RPS6","CUR_14"
"curated",1,2021,499,"gene6154","RPL26","CUR_16"
"curated",1,2021,500,"gene22914","KLRK1","CUR_19"
"curated",1,2021,501,"gene1593","CYP27A1","CUR_17"
"curated",1,2021,502,"gene91319","DERL3","CUR_12"
"curated",1,2021,503,"gene3646","EIF3E","CUR_02"
"curated",1,2021,504,"gene6206","RPS12","CUR_15"
"curated",1,2021,505,"gene321","APBA2","CUR_06"
"curated",1,2021,506,"gene7273","TTN","CUR_06"
"curated",1,2021,507,"gene8875","VNN2","CUR_07"
"curated",1,2021,508,"gene28996","HIPK2","CUR_05"
"curated",1,2021,509,"gene1512","CTSH","CUR_15"
"curated",1,2021,510,"gene25824","PRDX5","CUR_12"
"curated",1,2021,511,"gene10963","STIP1","CUR_19"
"curated",1,2021,512,"gene217","ALDH2","CUR_02"
"curated",1,2021,513,"gene114879","OSBPL5","CUR_03"
"curated",1,2021,514,"gene25956","SEC31B","CUR_01"
"curated",1,2021,515,"gene3566","IL4R","CUR_11"
"curated",1,2021,516,"gene4833","NME4","CUR_02"
"curated",1,2021,517,"gene133522","PPARGC1B","CUR_10"
"curated",1,2021,518,"gene5140","PDE3B","CUR_10"
"curated",1,2021,519,"gene55432","YOD1","CUR_11"
"curated",1,2021,520,"gene1675","CFD","CUR_06"
"curated",1,2021,521,"gene23475","QPRT","CUR_15"
"curated",1,2021,522,"gene330","BIRC3","CUR_02"
"curated",1,2021,523,"gene3925","STMN1","CUR_04"
"curated",1,2021,524,"gene3693","ITGB5","CUR_17"
"curated",1,2021,525,"gene6175","RPLP0","CUR_09"
"curated",1,2021,526,"gene6161","RPL32","CUR_11"
"curated",1,2021,527,"gene7311","UBA52","CUR_05"
"curated",1,2021,528,"gene4831","NME2","CUR_19"
"curated",1,2021,529,"gene6141","RPL18","CUR_10"
"curated",1,2021,530,"gene6713","SQLE","CUR_13"
"curated",1,2021,531,"gene8905","AP1S2","CUR_02"
"curated",1,2021,532,"gene4303","FOXO4","CUR_01"
"curated",1,2021,533,"gene8669","EIF3J","CUR_05"
"curated",1,2021,534,"gene146330","FBXL16","CUR_18"
"curated",1,2021,535,"gene6165","RPL35A","CUR_05"
"curated",1,2021,536,"gene4502","MT2A","CUR_14"
"curated",1,2021,537,"gene22885","ABLIM3","CUR_18"
"curated",1,2021,538,"gene513","ATP5F1D","CUR_05"
"curated",1,2021,539,"gene51734","MSRB1","CUR_02"
"curated",1,2021,540,"gene10871","CD300C","CUR_13"
"curated",1,2021,541,"gene6228","RPS23","CUR_12"
"curated",1,2021,542,"gene143686","SESN3","CUR_06"
"curated",1,2021,543,"gene51024","FIS1","CUR_05"
"curated",1,2021,544,"gene6191","RPS4X","CUR_10"
"curated",1,2021,545,"gene2781","GNAZ","CUR_04"
"curated",1,2021,546,"gene6001","RGS10","CUR_04"
"curated",1,2021,547,"gene84874","ZNF514","CUR_10"
"curated",1,2021,548,"gene84131","CEP78","CUR_14"
"curated",1,2021,549,"gene4605","MYBL2","CUR_05"
"curated",1,2021,550,"gene3822","KLRC2","CUR_05"
"curated",1,2021,551,"gene8140","SLC7A5","CUR_04"
"curated",1,2021,552,"gene2048","EPHB2","CUR_07"
"curated",1,2021,553,"gene3394","IRF8","CUR_06"
"curated",1,2021,554,"gene80139","ZNF703","CUR_02"
"curated",1,2021,555,"gene5727","PTCH1","CUR_19"
"curated",1,2021,556,"gene6721","SREBF2","CUR_10"
"curated",1,2021,557,"gene6648","SOD2","CUR_07"
"curated",1,2021,558,"gene5836","PYGL","CUR_10"
"curated",1,2021,559,"gene2947","GSTM3","CUR_11"
"curated",1,2021,560,"gene4345","CD200","CUR_17"
"curated",1,2021,561,"gene151742","PPM1L","CUR_13"
"curated",1,2021,562,"gene340205","TREML1","CUR_05"
"curated",1,2021,563,"gene708","C1QBP","CUR_17"
"curated",1,2021,564,"gene7169","TPM2","CUR_02"
"curated",1,2021,565,"gene6202","RPS8","CUR_01"
"curated",1,2021,566,"gene3480","IGF1R","CUR_09"
"curated",1,2021,567,"gene66002","CYP4F12","CUR_01"
"curated",1,2021,568,"gene388931","MFSD2B","CUR_08"
"curated",1,2021,569,"gene133","ADM","CUR_07"
"curated",1,2021,570,"gene6147","RPL23A","CUR_09"
"curated",1,2021,571,"gene3579","CXCR2","CUR_07"
"curated",1,2021,572,"gene6142","RPL18A","CUR_02"
"curated",1,2021,573,"gene4282","MIF","CUR_unassigned"
"curated",1,2021,574,"gene3336","HSPE1","CUR_03"
"curated",1,2021,575,"gene4773","NFATC2","CUR_15"
"curated",1,2021,576,"gene2787","GNG5","CUR_07"
"curated",1,2021,577,"gene10437","IFI30","CUR_05"
"curated",1,2021,578,"gene161882","ZFPM1","CUR_01"
"curated",1,2021,579,"gene2357","FPR1","CUR_10"
"curated",1,2021,580,"gene6635","SNRPE","CUR_01"
"curated",1,2021,581,"gene56975","FAM20C","CUR_12"
"curated",1,2021,582,"gene2162","F13A1","CUR_08"
"curated",1,2021,583,"gene9231","DLG5","CUR_12"
"curated",1,2021,584,"gene10859","LILRB1","CUR_03"
"curated",1,2021,585,"gene933","CD22","CUR_07"
"curated",1,2021,586,"gene942","CD86","CUR_19"
"curated",1,2021,587,"gene9145","SYNGR1","CUR_01"
"curated",1,2021,588,"gene2058","EPRS1","CUR_11"
"curated",1,2021,589,"gene6556","SLC11A1","CUR_04"
"curated",1,2021,590,"gene6217","RPS16","CUR_03"
"curated",1,2021,591,"gene80012","PHC3","CUR_04"
"curated",1,2021,592,"gene2776","GNAQ","CUR_06"
"curated",1,2021,593,"gene6169","RPL38","CUR_17"
"curated",1,2021,594,"gene117155","CATSPER2","CUR_03"
"curated",1,2021,595,"gene25946","ZNF385A","CUR_08"
"curated",1,2021,596,"gene134429","STARD4","CUR_04"
"curated",1,2021,597,"gene3556","IL1RAP","CUR_11"
"curated",1,2021,598,"gene7128","TNFAIP3","CUR_12"
"curated",1,2021,599,"gene6159","RPL29","CUR_02"
"curated",1,2021,600,"gene9194","SLC16A7","CUR_13"
"curated",1,2021,601,"gene275","AMT","CUR_10"
"curated",1,2021,602,"gene5567","PRKACB","CUR_07"
"curated",1,2021,603,"gene83988","NCALD","CUR_11"
"curated",1,2021,604,"gene9580","SOX13","CUR_13"
"curated",1,2021,605,"gene4708","NDUFB2","CUR_07"
"curated",1,2021,606,"gene3575","IL7R","CUR_08"
"curated",1,2021,607,"gene4830","NME1","CUR_04"
"curated",1,2021,608,"gene27287","VENTX","CUR_14"
"curated",1,2021,609,"gene55423","SIRPG","CUR_07"
"curated",1,2021,610,"gene4646","MYO6","CUR_07"
"curated",1,2021,611,"gene58477","SRPRB","CUR_01"
"curated",1,2021,612,"gene6188","RPS3","CUR_16"
"curated",1,2021,613,"gene54583","EGLN1","CUR_02"
"curated",1,2021,614,"gene1163","CKS1B","CUR_16"
"curated",1,2021,615,"gene5732","PTGER2","CUR_03"
"curated",1,2021,616,"gene306","ANXA3","CUR_07"
"curated",1,2021,617,"gene1043","CD52","CUR_05"
"curated",1,2021,618,"gene7203","CCT3","CUR_07"
"curated",1,2021,619,"gene2206","MS4A2","CUR_01"
"curated",1,2021,620,"gene6173","RPL36A","CUR_09"
"curated",1,2021,621,"gene79071","ELOVL6","CUR_05"
"curated",1,2021,622,"gene6039","RNASE6","CUR_05"
"curated",1,2021,623,"gene123","PLIN2","CUR_04"
"curated",1,2021,624,"gene8541","PPFIA3","CUR_17"
"curated",1,2021,625,"gene1890","TYMP","CUR_11"
"curated",1,2021,626,"gene3386","ICAM4","CUR_09"
"curated",1,2021,627,"gene3595","IL12RB2","CUR_04"
"curated",1,2021,628,"gene9045","RPL14","CUR_07"
"curated",1,2021,629,"gene55466","DNAJA4","CUR_04"
"curated",1,2021,630,"gene5966","REL","CUR_01"
"curated",1,2021,631,"gene54210","TREM1","CUR_18"
"curated",1,2021,632,"gene4638","MYLK","CUR_03"
"curated",1,2021,633,"gene3717","JAK2","CUR_03"
"curated",1,2021,634,"gene2309","FOXO3","CUR_04"
"curated",1,2021,635,"gene140807","KRT72","CUR_12"
"curated",1,2021,636,"gene8320","EOMES","CUR_unassigned"
"curated",1,2021,637,"gene6207","RPS13","CUR_02"
"curated",1,2021,638,"gene2201","FBN2","CUR_06"
"curated",1,2021,639,"gene3486","IGFBP3","CUR_04"
"curated",1,2021,640,"gene79834","PEAK1","CUR_05"
"curated",1,2021,641,"gene57698","SHTN1","CUR_01"
"curated",1,2021,642,"gene463","ZFHX3","CUR_17"
"curated",1,2021,643,"gene6375","XCL1","CUR_04"
"curated",1,2021,644,"gene57654","UVSSA","CUR_15"
"curated",1,2021,645,"gene539","ATP5PO","CUR_01"
"curated",1,2021,646,"gene597","BCL2A1","CUR_10"
"curated",1,2021,647,"gene719","C3AR1","CUR_19"
"curated",1,2021,648,"gene83999","KREMEN1","CUR_06"
"curated",1,2021,649,"gene56172","ANKH","CUR_04"
"curated",1,2021,650,"gene710","SERPING1","CUR_04"
"curated",1,2021,651,"gene10462","CLEC10A","CUR_05"
"curated",1,2021,652,"gene6209","RPS15","CUR_03"
"curated",1,2021,653,"gene527","ATP6V0C","CUR_17"
"curated",1,2021,654,"gene81030","ZBP1","CUR_16"
"curated",1,2021,655,"gene6095","RORA","CUR_04"
"curated",1,2021,656,"gene1051","CEBPB","CUR_08"
"curated",1,2021,657,"gene6233","RPS27A","CUR_03"
"curated",1,2021,658,"gene5901","RAN","CUR_09"
"curated",1,2021,659,"gene9170","LPAR2","CUR_17"
"curated",1,2021,660,"gene2317","FLNB","CUR_10"
"curated",1,2021,661,"gene2203","FBP1","CUR_01"
"curated",1,2021,662,"gene2017","CTTN","CUR_07"
"curated",1,2021,663,"gene6218","RPS17","CUR_07"
"curated",1,2021,664,"gene192286","HIGD2A","CUR_01"
"curated",1,2021,665,"gene259173","ALS2CL","CUR_06"
"curated",1,2021,666,"gene10549","PRDX4","CUR_03"
"curated",1,2021,667,"gene23547","LILRA4","CUR_01"
"curated",1,2021,668,"gene353","APRT","CUR_01"
"curated",1,2021,669,"gene51389","RWDD1","CUR_01"
"curated",1,2021,670,"gene100996939","PYURF","CUR_02"
"curated",1,2021,671,"gene84992","PIGY","CUR_01"
"curated",1,2021,672,"gene59285","CACNG6","CUR_11"
"curated",1,2021,673,"gene940","CD28","CUR_03"
"curated",1,2021,674,"gene760","CA2","CUR_05"
"curated",1,2021,675,"gene2760","GM2A","CUR_01"
"curated",1,2021,676,"gene8349","H2BC21","CUR_15"
"curated",1,2021,677,"gene978","CDA","CUR_14"
"curated",1,2021,678,"gene2790","GNG10","CUR_01"
"curated",1,2021,679,"gene54843","SYTL2","CUR_02"
"curated",1,2021,680,"gene10870","HCST","CUR_03"
"curated",1,2021,681,"gene671","BPI","CUR_12"
"curated",1,2021,682,"gene27102","EIF2AK1","CUR_14"
"curated",1,2021,683,"gene3772","KCNJ15","CUR_08"
"curated",1,2021,684,"gene1436","CSF1R","CUR_02"
"curated",1,2021,685,"gene728294","D2HGDH","CUR_09"
"curated",1,2021,686,"gene6167","RPL37","CUR_07"
"curated",1,2021,687,"gene6134","RPL10","CUR_07"
"curated",1,2021,688,"gene8714","ABCC3","CUR_03"
"curated",1,2021,689,"gene6125","RPL5","CUR_10"
"curated",1,2021,690,"gene56953","NT5M","CUR_04"
"curated",1,2021,691,"gene8482","SEMA7A","CUR_03"
"curated",1,2021,692,"gene64759","TNS3","CUR_15"
"curated",1,2021,693,"gene90990","KIFC2","CUR_09"
"curated",1,2021,694,"gene2194","FASN","CUR_11"
"curated",1,2021,695,"gene4736","RPL10A","CUR_11"
"curated",1,2021,696,"gene974","CD79B","CUR_16"
"curated",1,2021,697,"gene4869","NPM1","CUR_15"
"curated",1,2021,698,"gene5016","OVGP1","CUR_09"
"curated",1,2021,699,"gene3590","IL11RA","CUR_01"
"curated",1,2021,700,"gene23645","PPP1R15A","CUR_09"
"curated",1,2021,701,"gene23677","SH3BP4","CUR_01"
"curated",1,2021,702,"gene155066","ATP6V0E2","CUR_08"
"curated",1,2021,703,"gene8993","PGLYRP1","CUR_13"
"curated",1,2021,704,"gene4069","LYZ","CUR_15"
